name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blackledge, Keon",Jr.,2011-12,G,6-3,4,2,3,0.667,0,1,0.000,0,0,-,2,0.500,3,0.750,1,0.250,0,-,4,1.000,1
"Cooper, Rodney",Fr.,2011-12,G,6-6,31,56,146,0.384,20,69,0.290,26,31,0.839,73,2.355,16,0.516,4,0.129,20,0.645,158,5.097,35
"Eblen, Ben",Jr.,2011-12,G,6-0,29,4,18,0.222,0,3,0.000,1,3,0.333,15,0.517,15,0.517,0,-,7,0.241,9,0.310,7
"Engstrom, Carl",So.,2011-12,C,7-1,25,11,23,0.478,0,0,-,4,10,0.400,44,1.760,4,0.160,15,0.600,2,0.080,26,1.040,12
"Goode, Julian",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Green, JaMychal",Sr.,2011-12,F,6-8,26,136,249,0.546,2,10,0.200,89,129,0.690,192,7.385,46,1.769,39,1.500,19,0.731,363,13.962,70
"Gueye, Moussa",So.,2011-12,C,7-0,12,5,13,0.385,0,0,-,8,12,0.667,22,1.833,2,0.167,11,0.917,0,-,18,1.500,17
"Hankerson Jr., Charles",So.,2011-12,G,6-5,30,36,100,0.360,16,49,0.327,21,30,0.700,46,1.533,19,0.633,1,0.033,17,0.567,109,3.633,18
"Jacobs, Nick",Fr.,2011-12,F,6-8,32,84,163,0.515,0,0,-,28,48,0.583,116,3.625,4,0.125,25,0.781,9,0.281,196,6.125,34
"Lacey, Trevor",Fr.,2011-12,G,6-3,33,79,191,0.414,31,103,0.301,51,64,0.797,99,3.000,59,1.788,2,0.061,28,0.848,240,7.273,54
"Mitchell, Tony",Jr.,2011-12,F,6-6,22,117,260,0.450,23,74,0.311,32,52,0.615,155,7.045,40,1.818,31,1.409,22,1.000,289,13.136,41
"Obasohan, Retin",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Randolph, Levi",Fr.,2011-12,G,6-5,33,80,208,0.385,19,71,0.268,36,61,0.590,130,3.939,55,1.667,4,0.121,34,1.030,215,6.515,32
"Releford, Trevor",So.,2011-12,G,6-1,32,132,274,0.482,21,77,0.273,98,120,0.817,97,3.031,88,2.750,3,0.094,64,2.000,383,11.969,63
"Slaughter, Dakota",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Steele, Andrew",Jr.,2011-12,G,6-4,19,36,74,0.486,4,13,0.308,49,63,0.778,75,3.947,51,2.684,1,0.053,17,0.895,125,6.579,31
