name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Berger, Danny",So.,2011-12,G,6-6,31,64,172,0.372,36,98,0.367,40,52,0.769,104,3.355,73,2.355,1,0.032,15,0.484,204,6.581,35
"Bruneel, Mitch",So.,2011-12,F,6-5,36,54,110,0.491,22,55,0.400,17,28,0.607,64,1.778,25,0.694,4,0.111,12,0.333,147,4.083,23
"Bumpus, Antonio",Jr.,2011-12,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Clifford, Ben",So.,2011-12,F,6-7,36,58,114,0.509,7,18,0.389,35,48,0.729,126,3.500,13,0.361,17,0.472,16,0.444,158,4.389,30
"Collette, David",Fr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Farris, E.J.",Jr.,2011-12,G,6-2,33,31,89,0.348,7,36,0.194,22,23,0.957,40,1.212,26,0.788,1,0.030,9,0.273,91,2.758,29
"Grim, Morgan",Sr.,2011-12,F,6-7,37,125,220,0.568,0,0,-,88,132,0.667,225,6.081,39,1.054,32,0.865,11,0.297,338,9.135,61
"Jardine, Brady",Sr.,2011-12,F,6-7,3,10,20,0.500,0,0,-,3,7,0.429,23,7.667,0,-,1,0.333,1,0.333,23,7.667,5
"Medlin, Preston",Jr.,2011-12,G,6-4,37,204,411,0.496,95,222,0.428,125,156,0.801,164,4.432,124,3.351,5,0.135,26,0.703,628,16.973,73
"Orchard, Sam",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pane, Brockeith",Sr.,2011-12,G,6-1,37,164,405,0.405,29,96,0.302,108,139,0.777,111,3.000,159,4.297,7,0.189,27,0.730,465,12.568,107
"Premasunac, Igor",Jr.,2011-12,F,6-8,13,1,5,0.200,0,1,0.000,0,0,-,8,0.615,1,0.077,0,-,0,-,2,0.154,6
"Reed, Kyisean",Jr.,2011-12,F,6-6,36,135,220,0.614,0,1,0.000,91,134,0.679,182,5.056,21,0.583,41,1.139,20,0.556,361,10.028,47
"Shaw, Jarred",Jr.,2011-12,C,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Stone, Jordan",Fr.,2011-12,C,6-10,34,26,43,0.605,0,0,-,18,37,0.486,86,2.529,4,0.118,4,0.118,3,0.088,70,2.059,11
"Thornton, Steven",Fr.,2011-12,G,6-3,7,8,19,0.421,2,7,0.286,1,2,0.500,9,1.286,1,0.143,2,0.286,3,0.429,19,2.714,7
"Thoseby, Adam",Fr.,2011-12,G,6-4,28,16,59,0.271,10,32,0.313,3,8,0.375,12,0.429,11,0.393,4,0.143,3,0.107,45,1.607,13
