name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Addo, Emmanuel",So.,2011-12,F,6-8,28,90,173,0.520,16,35,0.457,73,97,0.753,116,4.143,29,1.036,10,0.357,5,0.179,269,9.607,53
"Davis Jr., James",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Douvier, Bryce",Fr.,2011-12,F,6-6,18,7,19,0.368,0,1,0.000,10,15,0.667,28,1.556,6,0.333,2,0.111,0,-,24,1.333,12
"Elias, Dylan",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Garnica, Paul",So.,2011-12,G,6-0,27,88,201,0.438,48,99,0.485,28,37,0.757,54,2.000,64,2.370,4,0.148,28,1.037,252,9.333,61
"Godley, Kendall",Fr.,2011-12,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hanes, Kevin",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hawk-Harris, Aaron",Jr.,2011-12,F,6-4,16,12,31,0.387,4,12,0.333,2,9,0.222,15,0.938,4,0.250,0,-,5,0.313,30,1.875,8
"Huskisson, Tim",Fr.,2011-12,F,6-5,28,63,127,0.496,19,41,0.463,37,52,0.712,92,3.286,31,1.107,6,0.214,15,0.536,182,6.500,37
"James, Xzaivier",So.,2011-12,G,5-9,5,0,1,0.000,0,1,0.000,1,2,0.500,2,0.400,2,0.400,0,-,2,0.400,1,0.200,3
"Keane, Brendan",Fr.,2011-12,C,6-9,27,19,55,0.345,0,0,-,17,27,0.630,31,1.148,3,0.111,5,0.185,2,0.074,55,2.037,16
"Lear, Odessa",Fr.,2011-12,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lloyd, Elliott",Jr.,2011-12,G,6-1,18,44,100,0.440,26,58,0.448,29,37,0.784,45,2.500,46,2.556,4,0.222,17,0.944,143,7.944,49
"Osborne, Connor",So.,2011-12,C,6-9,27,75,136,0.551,0,1,0.000,55,98,0.561,124,4.593,11,0.407,16,0.593,3,0.111,205,7.593,42
"Proctor, Mike",Sr.,2011-12,F,6-8,27,94,171,0.550,0,4,0.000,69,112,0.616,183,6.778,54,2.000,10,0.370,23,0.852,257,9.519,64
"Svihovec, Tevin",Fr.,2011-12,G,6-2,28,103,224,0.460,26,66,0.394,70,89,0.787,75,2.679,66,2.357,4,0.143,30,1.071,302,10.786,64
"Unruh, Tate",So.,2011-12,G,6-2,27,104,216,0.481,60,130,0.462,38,39,0.974,87,3.222,33,1.222,5,0.185,25,0.926,306,11.333,42
