name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allgood, Jeff",Sr.,2011-12,G,6-4,32,35,90,0.389,31,79,0.392,10,13,0.769,45,1.406,20,0.625,1,0.031,12,0.375,111,3.469,20
"Cruz, Willie",Jr.,2011-12,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"DiNunno, Mike",Jr.,2011-12,G,5-11,32,106,265,0.400,33,119,0.277,60,74,0.811,61,1.906,89,2.781,0,-,49,1.531,305,9.531,65
"Filipek, Taylor",So.,2011-12,F,6-5,29,9,23,0.391,0,0,-,3,16,0.188,34,1.172,10,0.345,0,-,3,0.103,21,0.724,13
"Johnson, Jeff",So.,2011-12,F,6-7,32,46,120,0.383,13,50,0.260,19,34,0.559,120,3.750,35,1.094,8,0.250,15,0.469,124,3.875,21
"Jones, Joshua",Sr.,2011-12,G,6-3,32,126,295,0.427,56,147,0.381,41,57,0.719,121,3.781,43,1.344,4,0.125,41,1.281,349,10.906,49
"Jones, Jaron",Sr.,2011-12,G,6-5,32,187,352,0.531,24,64,0.375,147,190,0.774,142,4.438,59,1.844,8,0.250,46,1.438,545,17.031,60
"Knipp, Timmy",Fr.,2011-12,F,6-7,31,35,101,0.347,28,88,0.318,5,9,0.556,44,1.419,14,0.452,10,0.323,7,0.226,103,3.323,13
"Muff, Deverin",So.,2011-12,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Newby, Jabs",So.,2011-12,G,6-2,30,19,62,0.306,3,11,0.273,10,20,0.500,40,1.333,43,1.433,5,0.167,11,0.367,51,1.700,17
"Parsons, Ryan",So.,2011-12,G,6-2,6,2,4,0.500,2,4,0.500,0,0,-,0,-,0,-,0,-,0,-,6,1.000,0
"Riggs, D'Mitri",Jr.,2011-12,G,6-1,30,80,218,0.367,38,106,0.358,52,67,0.776,90,3.000,43,1.433,8,0.267,41,1.367,250,8.333,28
"Stenzel, Robbie",Fr.,2011-12,G,6-5,7,1,7,0.143,1,6,0.167,0,0,-,3,0.429,1,0.143,0,-,2,0.286,3,0.429,0
"Stutz, Eric",Fr.,2011-12,F,6-8,32,98,178,0.551,2,7,0.286,57,71,0.803,145,4.531,21,0.656,15,0.469,12,0.375,255,7.969,44
