name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chadwick, David",So.,2011-12,F,6-8,30,19,42,0.452,3,10,0.300,4,4,1.000,27,0.900,3,0.100,7,0.233,6,0.200,45,1.500,11
"DeBose, Julian",Fr.,2011-12,G,6-4,34,50,115,0.435,9,35,0.257,16,34,0.471,51,1.500,26,0.765,4,0.118,29,0.853,125,3.676,25
"Ennis, Dylan",Fr.,2011-12,G,6-2,35,97,223,0.435,29,82,0.354,75,113,0.664,151,4.314,144,4.114,21,0.600,37,1.057,298,8.514,90
"Frizzelle, Connor",Sr.,2011-12,G,6-1,34,116,283,0.410,39,96,0.406,51,63,0.810,59,1.735,63,1.853,0,-,26,0.765,322,9.471,48
"Gearhart, Seth",Fr.,2011-12,F,6-7,26,18,38,0.474,7,17,0.412,0,0,-,28,1.077,10,0.385,1,0.038,3,0.115,43,1.654,8
"Herndon, Emerson",Sr.,2011-12,F,6-9,18,8,22,0.364,0,0,-,8,9,0.889,20,1.111,4,0.222,1,0.056,1,0.056,24,1.333,5
"Ibrahim, Ahmad",Fr.,2011-12,F,6-6,33,77,208,0.370,27,88,0.307,23,32,0.719,63,1.909,33,1.000,15,0.455,18,0.545,204,6.182,37
"Jackson, Tamir",Jr.,2011-12,G,6-2,34,119,304,0.391,32,110,0.291,87,138,0.630,84,2.471,100,2.941,0,-,26,0.765,357,10.500,65
"Kazemi, Arsalan",Jr.,2011-12,F,6-7,33,136,229,0.594,0,1,0.000,126,185,0.681,340,10.303,70,2.121,32,0.970,69,2.091,398,12.061,65
"Kuipers, Lucas",Sr.,2011-12,F,6-8,34,74,180,0.411,35,95,0.368,30,36,0.833,112,3.294,21,0.618,18,0.529,12,0.353,213,6.265,28
"Oraby, Omar",So.,2011-12,C,7-2,34,78,124,0.629,0,0,-,47,66,0.712,123,3.618,10,0.294,54,1.588,2,0.059,203,5.971,42
"Peera, Dan",Fr.,2011-12,G,6-0,6,1,1,1.000,0,0,-,0,0,-,3,0.500,1,0.167,0,-,0,-,2,0.333,1
"Reischel, Jarelle",Fr.,2011-12,F,6-6,35,64,146,0.438,13,35,0.371,57,86,0.663,93,2.657,22,0.629,5,0.143,24,0.686,198,5.657,45
"Reynolds, J.R.",So.,2011-12,F,6-5,7,1,5,0.200,0,2,0.000,1,2,0.500,3,0.429,2,0.286,1,0.143,1,0.143,3,0.429,1
"Schwarze, Nate",Sr.,2011-12,G,5-11,21,1,1,1.000,1,1,1.000,0,0,-,1,0.048,4,0.190,0,-,3,0.143,3,0.143,3
