name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armstrong, Derrell",Jr.,2011-12,G,6-1,32,140,347,0.403,27,91,0.297,93,116,0.802,141,4.406,70,2.188,8,0.250,48,1.500,400,12.500,91
"Bethea, Kendall",So.,2011-12,G,6-3,3,1,1,1.000,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,2,0.667,0
"Bone, Elhanan",Sr.,2011-12,F,6-7,10,1,8,0.125,0,1,0.000,1,8,0.125,10,1.000,1,0.100,1,0.100,0,-,3,0.300,2
"Brackett, Aaron",Sr.,2011-12,F,6-8,32,66,149,0.443,0,3,0.000,23,32,0.719,128,4.000,17,0.531,12,0.375,19,0.594,155,4.844,25
"Cole, Brian",Jr.,2011-12,F,6-9,4,3,7,0.429,1,3,0.333,1,2,0.500,1,0.250,0,-,0,-,0,-,8,2.000,1
"Henegar, Cody",So.,2011-12,F,6-9,8,2,10,0.200,1,5,0.200,0,0,-,2,0.250,1,0.125,1,0.125,0,-,5,0.625,0
"Henry, Aloysius",Sr.,2011-12,F,6-10,32,67,148,0.453,2,3,0.667,49,76,0.645,126,3.938,10,0.313,23,0.719,7,0.219,185,5.781,29
"Hoffer, Taylor",So.,2011-12,F,6-7,31,13,35,0.371,2,8,0.250,11,18,0.611,70,2.258,4,0.129,8,0.258,6,0.194,39,1.258,16
"McNeely, Tyler",So.,2011-12,F,6-6,1,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,2.000,0
"Parker, Drew",So.,2011-12,G,6-2,32,50,126,0.397,40,84,0.476,15,22,0.682,59,1.844,83,2.594,2,0.063,21,0.656,155,4.844,51
"Paulos, Nick",Fr.,2011-12,F,6-7,29,56,155,0.361,39,112,0.348,9,9,1.000,61,2.103,10,0.345,6,0.207,12,0.414,160,5.517,19
"Randall, Kyle",Jr.,2011-12,G,6-0,32,65,179,0.363,27,77,0.351,26,35,0.743,44,1.375,54,1.688,0,-,14,0.438,183,5.719,37
"Robinson, Demetrius",Jr.,2011-12,G,6-3,2,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,1,0.500,0,-,0
"Simpson, Trevis",So.,2011-12,G,6-4,30,186,486,0.383,61,196,0.311,117,155,0.755,127,4.233,22,0.733,6,0.200,23,0.767,550,18.333,67
"Sumpter, Thomas",Fr.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"VanDussen, Korey",Jr.,2011-12,G,6-2,32,75,189,0.397,20,67,0.299,38,54,0.704,76,2.375,58,1.813,1,0.031,39,1.219,208,6.500,69
"Williams, David",So.,2011-12,G,6-6,32,65,119,0.546,2,6,0.333,44,96,0.458,168,5.250,41,1.281,17,0.531,50,1.563,176,5.500,72
