name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barton, Challe",Fr.,2011-12,G,6-3,35,17,59,0.288,6,29,0.207,20,28,0.714,18,0.514,29,0.829,1,0.029,11,0.314,60,1.714,30
"Brandt, Angus",Jr.,2011-12,F,6-10,36,122,228,0.535,29,59,0.492,55,82,0.671,121,3.361,41,1.139,15,0.417,15,0.417,328,9.111,45
"Brown, Chris",So.,2011-12,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Burton, Joe",Jr.,2011-12,F,6-7,36,124,222,0.559,3,7,0.429,48,70,0.686,211,5.861,102,2.833,10,0.278,46,1.278,299,8.306,78
"Collier, Devon",So.,2011-12,F,6-7,36,176,286,0.615,0,0,-,121,192,0.630,187,5.194,63,1.750,46,1.278,36,1.000,473,13.139,49
"Cunningham, Jared",Jr.,2011-12,G,6-4,36,198,440,0.450,50,148,0.338,199,270,0.737,138,3.833,101,2.806,15,0.417,91,2.528,645,17.917,102
"Gomis, Daniel",Fr.,2011-12,F,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Daniel",So.,2011-12,C,6-11,13,1,2,0.500,0,1,0.000,1,3,0.333,2,0.154,0,-,0,-,1,0.077,3,0.231,0
"McShane, Kevin",Sr.,2011-12,F,6-9,33,23,42,0.548,0,3,0.000,7,13,0.538,46,1.394,13,0.394,2,0.061,5,0.152,53,1.606,24
"Mitchell, C.J.",So.,2011-12,G,6-1,14,1,4,0.250,1,3,0.333,2,2,1.000,3,0.214,0,-,0,-,1,0.071,5,0.357,5
"Moreland, Eric",Fr.,2011-12,F,6-10,36,66,129,0.512,1,3,0.333,55,111,0.495,245,6.806,41,1.139,69,1.917,28,0.778,188,5.222,52
"Moyer, Michael",So.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Murphy, Rhys",So.,2011-12,F,6-7,18,9,21,0.429,6,17,0.353,4,8,0.500,15,0.833,1,0.056,0,-,4,0.222,28,1.556,3
"Nelson, Roberto",So.,2011-12,G,6-3,36,104,270,0.385,46,132,0.348,80,109,0.734,92,2.556,80,2.222,8,0.222,31,0.861,334,9.278,63
"Powers, Jullian",So.,2011-12,G,6-2,9,0,1,0.000,0,1,0.000,0,0,-,3,0.333,0,-,0,-,1,0.111,0,-,3
"Starks, Ahmad",So.,2011-12,G,5-8,35,154,389,0.396,79,213,0.371,38,43,0.884,79,2.257,96,2.743,0,-,58,1.657,425,12.143,49
