name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aronhalt, Logan",Jr.,2011-12,G,6-3,30,137,341,0.402,60,169,0.355,80,90,0.889,129,4.300,30,1.000,18,0.600,20,0.667,414,13.800,56
"Black, Mike",Jr.,2011-12,G,6-0,34,156,350,0.446,51,143,0.357,94,125,0.752,96,2.824,145,4.265,0,-,38,1.118,457,13.441,89
"Devlin, Luke",So.,2011-12,F,6-8,32,68,161,0.422,18,64,0.281,27,43,0.628,136,4.250,24,0.750,6,0.188,14,0.438,181,5.656,23
"Gibson, Tanner",Fr.,2011-12,G,6-2,24,6,14,0.429,1,5,0.200,6,9,0.667,7,0.292,8,0.333,1,0.042,5,0.208,19,0.792,2
"Guerrier, Jayson",Jr.,2011-12,F,6-4,34,77,167,0.461,41,97,0.423,29,41,0.707,117,3.441,19,0.559,11,0.324,13,0.382,224,6.588,20
"Hooley, Peter",Fr.,2011-12,G,6-4,3,2,9,0.222,0,5,0.000,0,0,-,1,0.333,1,0.333,0,-,3,1.000,4,1.333,2
"Iati, Jacob",Jr.,2011-12,G,5-10,25,39,87,0.448,36,79,0.456,16,20,0.800,27,1.080,10,0.400,0,-,13,0.520,130,5.200,8
"Metcalf, Blake",Jr.,2011-12,C,6-9,34,69,116,0.595,0,0,-,12,42,0.286,181,5.324,24,0.706,24,0.706,22,0.647,150,4.412,25
"Page, Chris",Fr.,2011-12,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Puk, John",So.,2011-12,C,6-10,31,29,56,0.518,0,0,-,10,17,0.588,84,2.710,10,0.323,15,0.484,0,-,68,2.194,27
"Rowley, Sam",Fr.,2011-12,F,6-5,25,15,36,0.417,0,0,-,11,13,0.846,54,2.160,8,0.320,4,0.160,9,0.360,41,1.640,8
"Suero, Gerardo",Jr.,2011-12,G,6-4,32,220,479,0.459,29,81,0.358,220,265,0.830,184,5.750,100,3.125,11,0.344,42,1.313,689,21.531,134
"Watts, Ralph",So.,2011-12,G,6-5,30,24,73,0.329,9,30,0.300,19,29,0.655,56,1.867,45,1.500,5,0.167,14,0.467,76,2.533,32
