name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Agho, Noruwa",Sr.,2011-12,G,6-3,2,11,41,0.268,5,14,0.357,1,3,0.333,8,4.000,7,3.500,0,-,2,1.000,28,14.000,6
"Barbour, Brian",Jr.,2011-12,G,6-1,30,141,358,0.394,37,111,0.333,146,162,0.901,83,2.767,133,4.433,3,0.100,30,1.000,465,15.500,69
"Cisco, Mark",Jr.,2011-12,C,6-9,30,124,210,0.590,0,0,-,52,78,0.667,216,7.200,32,1.067,23,0.767,10,0.333,300,10.000,49
"Crockett, Chris",Sr.,2011-12,G,5-10,27,49,135,0.363,44,116,0.379,12,17,0.706,23,0.852,27,1.000,2,0.074,7,0.259,154,5.704,26
"Daniels, John",Jr.,2011-12,F,6-8,26,27,79,0.342,0,4,0.000,24,30,0.800,140,5.385,37,1.423,2,0.077,17,0.654,78,3.000,43
"Egee, Steve",Sr.,2011-12,G,6-2,17,20,47,0.426,12,29,0.414,6,6,1.000,31,1.824,4,0.235,0,-,6,0.353,58,3.412,11
"Fitzgerald, Chris",So.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Frankoski, Steve",So.,2011-12,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Green, Van",So.,2011-12,G,6-3,15,18,36,0.500,7,19,0.368,6,10,0.600,19,1.267,5,0.333,5,0.333,9,0.600,49,3.267,4
"Johnson, Matt",Sr.,2011-12,G,6-7,15,6,21,0.286,4,17,0.235,3,4,0.750,15,1.000,5,0.333,1,0.067,2,0.133,19,1.267,9
"Kowalski, Dean",Jr.,2011-12,G,5-10,13,1,1,1.000,0,0,-,3,4,0.750,6,0.462,13,1.000,0,-,2,0.154,5,0.385,5
"Lyles, Meiko",So.,2011-12,G,6-3,30,114,246,0.463,58,132,0.439,33,50,0.660,90,3.000,19,0.633,5,0.167,34,1.133,319,10.633,35
"Osetkowski, Cory",Fr.,2011-12,C,6-10,29,33,72,0.458,1,4,0.250,12,25,0.480,57,1.966,15,0.517,19,0.655,4,0.138,79,2.724,9
"Ozeir, Samer",Fr.,2011-12,F,6-8,6,1,4,0.250,1,1,1.000,1,2,0.500,4,0.667,1,0.167,1,0.167,0,-,4,0.667,0
"Rosenberg, Alex",Fr.,2011-12,F,6-7,30,73,176,0.415,25,63,0.397,45,71,0.634,126,4.200,49,1.633,8,0.267,28,0.933,216,7.200,58
"Scrivano, Skylar",Fr.,2011-12,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Springwater, Noah",Fr.,2011-12,G,6-3,25,19,59,0.322,15,49,0.306,11,14,0.786,27,1.080,16,0.640,1,0.040,16,0.640,64,2.560,12
"Staab, Blaise",Sr.,2011-12,F,6-5,30,45,96,0.469,2,6,0.333,17,25,0.680,93,3.100,17,0.567,0,-,14,0.467,109,3.633,23
"Stevens, Darius",Fr.,2011-12,F,6-6,9,1,5,0.200,0,0,-,6,8,0.750,5,0.556,0,-,0,-,1,0.111,8,0.889,2
