name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bursis, Emerson",Fr.,2011-12,F,6-5,6,2,2,1.000,0,0,-,0,0,-,1,0.167,0,-,0,-,0,-,4,0.667,0
"Fortunat, Junior",Fr.,2011-12,F,6-9,20,33,62,0.532,0,0,-,9,26,0.346,57,2.850,2,0.100,16,0.800,5,0.250,75,3.750,15
"Gadson, Novar",Sr.,2011-12,G,6-7,30,111,236,0.470,25,75,0.333,75,97,0.773,104,3.467,58,1.933,10,0.333,19,0.633,322,10.733,77
"Jones, Jeff",Sr.,2011-12,G,6-4,30,123,268,0.459,61,154,0.396,95,126,0.754,78,2.600,29,0.967,8,0.267,28,0.933,402,13.400,34
"Medley, Mark",Fr.,2011-12,G,6-3,1,0,0,-,0,0,-,1,3,0.333,1,1.000,0,-,0,-,0,-,1,1.000,0
"Mitchell, Eddie",Fr.,2011-12,G,6-0,30,42,124,0.339,8,38,0.211,35,44,0.795,56,1.867,87,2.900,3,0.100,28,0.933,127,4.233,80
"Myles, Anthony",So.,2011-12,G,6-5,29,100,223,0.448,43,109,0.394,50,58,0.862,101,3.483,47,1.621,23,0.793,18,0.621,293,10.103,57
"Nd-Ezuma, Dera",Jr.,2011-12,C,6-10,24,23,44,0.523,0,0,-,4,14,0.286,37,1.542,7,0.292,11,0.458,5,0.208,50,2.083,11
"Noon, Kevin",Sr.,2011-12,G,6-1,7,1,7,0.143,1,6,0.167,0,0,-,0,-,1,0.143,1,0.143,0,-,3,0.429,0
"Oliver, Charles",Fr.,2011-12,G,6-2,13,4,17,0.235,2,9,0.222,3,7,0.429,7,0.538,1,0.077,0,-,3,0.231,13,1.000,3
"Penn, Brandon",Sr.,2011-12,F,6-8,31,121,315,0.384,65,171,0.380,64,75,0.853,200,6.452,46,1.484,18,0.581,36,1.161,371,11.968,55
"Pereira, Tommy",So.,2011-12,G,6-2,16,11,26,0.423,10,25,0.400,0,0,-,7,0.438,5,0.313,0,-,1,0.063,32,2.000,4
"Stewart, Daniel",So.,2011-12,F,6-7,32,119,212,0.561,0,0,-,118,177,0.667,210,6.563,19,0.594,27,0.844,19,0.594,356,11.125,65
"Thompson, Jonathon",Jr.,2011-12,G,6-4,30,81,177,0.458,31,66,0.470,49,73,0.671,106,3.533,141,4.700,10,0.333,29,0.967,242,8.067,72
