name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, David",Sr.,2011-12,G,6-2,15,15,43,0.349,15,42,0.357,0,2,0.000,12,0.800,3,0.200,0,-,2,0.133,45,3.000,7
"Buggs, Laron",Sr.,2011-12,G,6-1,32,58,154,0.377,10,36,0.278,60,82,0.732,82,2.563,54,1.688,3,0.094,28,0.875,186,5.813,48
"Butler, Santoine",So.,2011-12,F,6-7,16,20,30,0.667,0,0,-,10,15,0.667,23,1.438,3,0.188,8,0.500,2,0.125,50,3.125,7
"Byron, Mike",So.,2011-12,C,6-11,32,67,127,0.528,0,0,-,45,70,0.643,143,4.469,8,0.250,35,1.094,3,0.094,179,5.594,40
"Davis, Jarvis",So.,2011-12,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dawson, Jason",Jr.,2011-12,G,5-10,28,75,220,0.341,45,133,0.338,39,52,0.750,57,2.036,48,1.714,0,-,26,0.929,234,8.357,35
"Dennis, Kyle",Fr.,2011-12,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harper, Donta",Fr.,2011-12,F,6-6,32,66,124,0.532,0,8,0.000,35,59,0.593,74,2.313,22,0.688,6,0.188,25,0.781,167,5.219,50
"Hartley, Kevin",Jr.,2011-12,F,6-6,32,63,172,0.366,34,104,0.327,17,29,0.586,130,4.063,33,1.031,6,0.188,33,1.031,177,5.531,53
"Hensley, Corey",Fr.,2011-12,F,6-8,20,13,31,0.419,0,0,-,6,10,0.600,21,1.050,1,0.050,1,0.050,0,-,32,1.600,9
"Johnson, Stefon",Jr.,2011-12,F,6-6,32,100,203,0.493,0,0,-,43,66,0.652,206,6.438,14,0.438,16,0.500,24,0.750,243,7.594,37
"Landis, Max",Fr.,2011-12,G,6-1,31,101,265,0.381,56,167,0.335,36,53,0.679,38,1.226,45,1.452,0,-,19,0.613,294,9.484,50
"Mitchell, Jamal",So.,2011-12,G,6-3,7,3,6,0.500,0,0,-,3,4,0.750,7,1.000,2,0.286,1,0.143,0,-,9,1.286,0
"Newsome, Tashan",Jr.,2011-12,G,6-3,29,123,304,0.405,11,57,0.193,100,140,0.714,204,7.034,47,1.621,7,0.241,23,0.793,357,12.310,46
"Royster, Jay",Jr.,2011-12,G,6-0,9,1,2,0.500,0,1,0.000,0,1,0.000,1,0.111,9,1.000,0,-,0,-,2,0.222,3
"Strange, Tyler",Fr.,2011-12,G,5-9,30,44,123,0.358,20,66,0.303,20,37,0.541,58,1.933,87,2.900,1,0.033,37,1.233,128,4.267,53
