name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Chennault, Tony",So.,2011-12,G,6-2,31,99,247,0.401,12,48,0.250,68,105,0.648,98,3.161,88,2.839,1,0.032,31,1.000,278,8.968,67
"Desrosiers, Carson",So.,2011-12,C,7-0,31,56,127,0.441,12,35,0.343,26,43,0.605,135,4.355,23,0.742,60,1.935,13,0.419,150,4.839,23
"Fields, Anthony",Fr.,2011-12,G,6-0,24,8,33,0.242,1,11,0.091,7,12,0.583,13,0.542,24,1.000,0,-,7,0.292,24,1.000,19
"Fischer, Chase",Fr.,2011-12,G,6-3,31,62,177,0.350,39,122,0.320,32,39,0.821,67,2.161,46,1.484,1,0.032,24,0.774,195,6.290,33
"Glass, Ryan",Fr.,2011-12,F,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Godwin, Brooks",Sr.,2011-12,F,6-5,11,2,7,0.286,0,0,-,2,4,0.500,8,0.727,0,-,0,-,1,0.091,6,0.545,0
"Green, Daniel",Fr.,2011-12,F,6-10,27,10,29,0.345,0,0,-,18,31,0.581,45,1.667,5,0.185,3,0.111,3,0.111,38,1.407,13
"Harris, C.J.",Jr.,2011-12,G,6-3,30,153,321,0.477,49,116,0.422,146,173,0.844,92,3.067,74,2.467,2,0.067,34,1.133,501,16.700,72
"Ingle, Aaron",Sr.,2011-12,G,6-0,10,0,0,-,0,0,-,1,2,0.500,1,0.100,1,0.100,0,-,1,0.100,1,0.100,2
"Jennings, Spencer",Jr.,2011-12,G,6-0,4,0,0,-,0,0,-,0,0,-,1,0.250,0,-,0,-,0,-,0,-,1
"Keenan, Ryan",Sr.,2011-12,F,6-5,14,2,5,0.400,2,3,0.667,0,0,-,6,0.429,1,0.071,0,-,0,-,6,0.429,1
"McKie, Travis",So.,2011-12,F,6-7,31,175,366,0.478,33,87,0.379,115,156,0.737,216,6.968,34,1.097,18,0.581,26,0.839,498,16.065,76
"Mescheriakov, Nikita",Sr.,2011-12,F,6-8,31,84,222,0.378,18,77,0.234,62,84,0.738,120,3.871,55,1.774,5,0.161,15,0.484,248,8.000,55
"Niedrich, Doug",Fr.,2011-12,F,6-6,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Walker, Ty",Sr.,2011-12,C,7-0,20,38,79,0.481,0,0,-,8,10,0.800,91,4.550,12,0.600,52,2.600,7,0.350,84,4.200,23
