name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Arop, Manny",Jr.,2011-12,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brown, Devonte",Fr.,2011-12,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Burnett, Brandon",Fr.,2011-12,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Doluony, Koang",Jr.,2011-12,F,6-8,8,2,8,0.250,1,7,0.143,1,3,0.333,13,1.625,1,0.125,0,-,0,-,6,0.750,2
"Eitel, Lucas",So.,2011-12,G,6-2,32,32,73,0.438,21,49,0.429,12,17,0.706,50,1.563,28,0.875,2,0.063,12,0.375,97,3.031,15
"Eitel, Logan",---,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gant, Justin",Fr.,2011-12,C,6-8,29,25,57,0.439,4,11,0.364,15,22,0.682,45,1.552,8,0.276,20,0.690,4,0.138,69,2.379,17
"Kitchell, Jake",Fr.,2011-12,F,6-10,27,26,40,0.650,5,10,0.500,6,11,0.545,28,1.037,4,0.148,11,0.407,4,0.148,63,2.333,9
"Lathan, Dwayne",Sr.,2011-12,G,6-3,32,126,276,0.457,21,80,0.263,119,149,0.799,157,4.906,49,1.531,11,0.344,24,0.750,392,12.250,71
"Mahurin, Rj",So.,2011-12,F,6-8,30,68,173,0.393,33,96,0.344,48,70,0.686,73,2.433,13,0.433,13,0.433,12,0.400,217,7.233,22
"McWhorter, Steve",So.,2011-12,G,6-2,33,52,133,0.391,9,34,0.265,18,31,0.581,54,1.636,54,1.636,3,0.091,21,0.636,131,3.970,43
"Odum, Jake",So.,2011-12,G,6-4,33,106,251,0.422,15,53,0.283,131,177,0.740,194,5.879,158,4.788,10,0.303,59,1.788,358,10.848,98
"Printy, Jordan",Sr.,2011-12,G,6-4,33,77,218,0.353,62,166,0.373,25,33,0.758,61,1.848,48,1.455,1,0.030,19,0.576,241,7.303,16
"Richard, Carl",Sr.,2011-12,G,6-5,30,104,264,0.394,30,82,0.366,52,65,0.800,146,4.867,26,0.867,3,0.100,26,0.867,290,9.667,53
"Walker, Myles",Sr.,2011-12,C,6-8,33,104,226,0.460,0,0,-,48,81,0.593,153,4.636,8,0.242,30,0.909,13,0.394,256,7.758,53
