name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anthrop, Dru",Jr.,2011-12,G,6-0,12,3,8,0.375,0,2,0.000,0,0,-,10,0.833,5,0.417,1,0.083,4,0.333,6,0.500,0
"Barlow, Kelsey",Jr.,2011-12,G,6-5,26,73,174,0.420,8,32,0.250,62,89,0.697,97,3.731,44,1.692,4,0.154,32,1.231,216,8.308,27
"Beshears, Neal",Fr.,2011-12,F,6-6,10,2,3,0.667,0,1,0.000,2,2,1.000,3,0.300,2,0.200,0,-,0,-,6,0.600,3
"Byrd, D.J.",Jr.,2011-12,G,6-5,33,96,225,0.427,65,151,0.430,38,50,0.760,76,2.303,31,0.939,6,0.182,13,0.394,295,8.939,18
"Carroll, Travis",So.,2011-12,F,6-9,35,38,79,0.481,2,6,0.333,12,21,0.571,100,2.857,17,0.486,19,0.543,16,0.457,90,2.571,21
"Hale, Donnie",Fr.,2011-12,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hart, John",Jr.,2011-12,G,6-2,19,10,26,0.385,6,18,0.333,4,6,0.667,6,0.316,4,0.211,1,0.053,0,-,30,1.579,5
"Hummel, Robbie",Sr.,2011-12,F,6-8,35,194,465,0.417,72,188,0.383,113,137,0.825,251,7.171,66,1.886,42,1.200,23,0.657,573,16.371,32
"Jackson, Lewis",Sr.,2011-12,G,5-9,35,128,278,0.460,6,28,0.214,101,138,0.732,112,3.200,148,4.229,1,0.029,43,1.229,363,10.371,60
"Johnson, Anthony",Fr.,2011-12,G,6-3,34,68,174,0.391,14,50,0.280,34,69,0.493,71,2.088,35,1.029,1,0.029,14,0.412,184,5.412,28
"Johnson, Terone",So.,2011-12,G,6-2,35,127,269,0.472,22,71,0.310,47,108,0.435,118,3.371,69,1.971,6,0.171,35,1.000,323,9.229,51
"Lawson, Jacob",Fr.,2011-12,F,6-8,30,31,52,0.596,0,0,-,9,26,0.346,56,1.867,7,0.233,20,0.667,14,0.467,71,2.367,17
"Marcius, Sandi",So.,2011-12,F,6-9,24,14,26,0.538,0,0,-,11,18,0.611,51,2.125,5,0.208,5,0.208,4,0.167,39,1.625,18
"Smith, Ryne",Sr.,2011-12,G,6-3,35,105,240,0.438,89,206,0.432,19,25,0.760,88,2.514,37,1.057,4,0.114,28,0.800,318,9.086,22
