name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, K.J.",So.,2011-12,G,6-1,10,1,13,0.077,1,6,0.167,1,4,0.250,4,0.400,4,0.400,0,-,0,-,4,0.400,5
"Brown, Byron",So.,2011-12,G,5-9,8,3,10,0.300,0,5,0.000,2,4,0.500,4,0.500,3,0.375,0,-,0,-,8,1.000,2
"Clonch, Storm",Fr.,2011-12,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dickinson, Ben",Fr.,2011-12,F,6-9,30,151,369,0.409,11,51,0.216,92,137,0.672,184,6.133,76,2.533,17,0.567,19,0.633,405,13.500,93
"Francis, Carlyle",Jr.,2011-12,G,6-2,10,10,30,0.333,1,12,0.083,12,16,0.750,18,1.800,8,0.800,3,0.300,8,0.800,33,3.300,21
"Gray, Jimmy",Jr.,2011-12,G,6-0,31,93,247,0.377,48,146,0.329,27,34,0.794,113,3.645,112,3.613,7,0.226,60,1.935,261,8.419,83
"Horn, Mike",Jr.,2011-12,G,6-0,19,2,8,0.250,0,3,0.000,1,2,0.500,12,0.632,4,0.211,1,0.053,8,0.421,5,0.263,1
"Johnston, Taylor",Jr.,2011-12,F,6-7,28,23,51,0.451,12,19,0.632,16,23,0.696,51,1.821,13,0.464,4,0.143,6,0.214,74,2.643,11
"Longoria, Chris",Fr.,2011-12,G,6-4,31,61,182,0.335,23,81,0.284,56,66,0.848,74,2.387,43,1.387,4,0.129,28,0.903,201,6.484,58
"Mansell, Robert",So.,2011-12,G,6-4,28,126,318,0.396,25,82,0.305,115,148,0.777,92,3.286,43,1.536,6,0.214,26,0.929,392,14.000,75
"Ogundadegbe, Alex",So.,2011-12,F,6-8,29,31,78,0.397,0,1,0.000,7,18,0.389,59,2.034,5,0.172,4,0.138,10,0.345,69,2.379,14
"Ralling, Javon",Jr.,2011-12,F,6-5,29,44,101,0.436,0,0,-,16,24,0.667,68,2.345,16,0.552,1,0.034,4,0.138,104,3.586,29
"Rice, Chris",Fr.,2011-12,G,6-3,13,1,6,0.167,1,5,0.200,1,3,0.333,2,0.154,2,0.154,0,-,0,-,4,0.308,3
"Richards, Omar",Fr.,2011-12,F,6-8,27,57,121,0.471,3,6,0.500,24,48,0.500,102,3.778,11,0.407,13,0.481,12,0.444,141,5.222,45
"Williams, Jabrille",Fr.,2011-12,F,6-6,23,24,45,0.533,7,20,0.350,6,11,0.545,49,2.130,6,0.261,7,0.304,6,0.261,61,2.652,14
