American,11/12/2010,52,62,Away,,-,"2,813"
Colgate,11/15/2010,69,66,Home,,-,"1,028"
Lafayette,11/17/2010,68,72,Away,,-,"1,672"
Bucknell,11/20/2010,68,67,Home,,-,"1,426"
Hartford,11/24/2010,55,60,Away,,-,823
Youngstown St.,11/27/2010,63,91,Away,,-,"2,502"
St. Francis (NY),12/02/2010,44,57,Away,,-,590
LIU Brooklyn,12/04/2010,67,81,Away,,-,869
Lehigh,12/13/2010,61,79,Away,,-,612
Ohio,12/15/2010,58,87,Away,,-,"3,426"
Drexel,12/18/2010,57,61,Home,,-,632
Cincinnati,12/23/2010,58,94,Away,,-,"5,504"
North Carolina,01/02/2011,54,103,Away,,-,"17,613"
Mt. St. Mary's,01/06/2011,56,63,Away,,-,803
Wagner,01/08/2011,53,81,Away,,-,"2,034"
Monmouth,01/13/2011,70,54,Home,,-,821
Fairleigh Dickinson,01/15/2011,69,55,Home,,-,834
St. Francis (NY),01/20/2011,75,56,Home,,-,861
LIU Brooklyn,01/22/2011,86,71,Home,,-,"1,236"
Sacred Heart,01/27/2011,88,86,Away,,1 OT,483
Quinnipiac,01/29/2011,55,75,Away,,-,"2,590"
Central Conn. St.,02/03/2011,79,86,Home,,-,921
Bryant,02/05/2011,69,70,Home,,-,"1,236"
Robert Morris,02/09/2011,68,78,Away,,-,873
Robert Morris,02/12/2011,73,78,Home,,-,"1,482"
Monmouth,02/17/2011,51,57,Away,,-,957
Fairleigh Dickinson,02/19/2011,77,65,Away,,-,536
Wagner,02/24/2011,84,78,Home,,-,812
Mt. St. Mary's,02/26/2011,55,64,Home,,-,"1,134"
LIU Brooklyn,03/03/2011,75,90,Away,,-,"1,072"
