North Carolina,11/12/2010,66,80,Away,,-,"16,432"
Stillman,11/15/2010,103,78,Home,,-,"1,306"
Austin Peay,11/18/2010,104,101,Home,,1 OT,"2,621"
Baylor,11/22/2010,60,72,Away,,-,"6,453"
UT Martin,11/27/2010,90,71,Away,,-,"1,761"
Mercer,12/04/2010,77,65,Home,,-,"2,345"
Austin Peay,12/07/2010,73,70,Away,,-,"2,125"
Tennessee Tech,12/11/2010,98,94,Away,,-,"1,076"
Kennesaw St.,12/18/2010,99,73,Home,,-,"1,209"
Alabama,12/21/2010,51,71,Away,,-,"8,889"
Memphis,12/30/2010,70,88,Away,,-,"17,368"
Stetson,01/03/2011,66,76,Away,,-,"1,423"
Fla. Gulf Coast,01/05/2011,75,61,Away,,-,"1,873"
Jacksonville,01/08/2011,56,60,Home,,-,"1,454"
North Florida,01/10/2011,80,76,Home,,-,"1,391"
Belmont,01/13/2011,52,88,Away,,-,"5,123"
Campbell,01/17/2011,92,81,Home,,-,"2,973"
East Tenn. St.,01/21/2011,67,68,Away,,-,"3,859"
S.C. Upstate,01/23/2011,76,55,Away,,-,509
Belmont,01/25/2011,73,64,Home,,-,"5,122"
Stetson,01/28/2011,82,62,Home,,-,"1,860"
Fla. Gulf Coast,01/30/2011,88,71,Home,,-,"1,199"
North Florida,02/03/2011,62,72,Away,,-,"1,407"
Jacksonville,02/05/2011,68,78,Away,,-,"1,276"
Campbell,02/10/2011,81,76,Away,,-,"1,429"
S.C. Upstate,02/17/2011,71,52,Home,,-,"1,281"
East Tenn. St.,02/19/2011,95,102,Home,,2 OT,"2,506"
Kennesaw St.,02/24/2011,82,67,Away,,-,"1,021"
Mercer,02/26/2011,67,68,Away,,-,"2,766"
Mercer,03/03/2011,63,73,Away,,-,"2,224"
