Bowling Green,11/12/2010,54,52,Home,,-,"2,105"
Purdue,11/14/2010,40,76,Away,,-,"14,123"
Delaware,11/19/2010,34,66,Away,,-,"2,683"
St. Francis (NY),11/21/2010,52,70,Away,,-,630
American,11/23/2010,54,66,Home,,-,567
Oregon St.,11/27/2010,74,84,Home,,-,"1,827"
William & Mary,12/01/2010,62,76,Away,,-,"2,267"
Hampton,12/04/2010,55,67,Neutral,"New York, NY",-,"6,452"
Fairfield,12/07/2010,52,72,Away,,-,"1,898"
Loyola Maryland,12/22/2010,69,65,Home,,-,167
Rider,12/28/2010,64,78,Home,,-,629
George Washington,01/02/2011,50,85,Home,,-,521
Virginia,01/04/2011,63,84,Away,,-,"7,687"
Morgan St.,01/08/2011,62,75,Away,,-,"1,053"
Coppin St.,01/10/2011,53,84,Away,,-,296
N.C. A&T,01/15/2011,65,78,Home,,-,"1,589"
Norfolk St.,01/17/2011,53,63,Home,,-,"2,210"
Florida A&M,01/22/2011,38,45,Away,,-,"2,987"
Bethune-Cookman,01/24/2011,49,56,Away,"Ocean Center, Daytona Beach, FL",-,800
Md.-East. Shore,01/29/2011,77,73,Home,,-,"2,071"
Delaware St.,01/31/2011,70,67,Home,,-,"1,934"
N.C. Central,02/05/2011,70,79,Home,,-,"2,075"
South Carolina St.,02/07/2011,65,53,Home,,-,"1,157"
N.C. A&T,02/12/2011,49,68,Away,,-,"1,951"
Norfolk St.,02/14/2011,68,76,Away,,-,"1,758"
Florida A&M,02/19/2011,59,50,Home,,-,579
Bethune-Cookman,02/21/2011,64,66,Home,,-,"1,558"
Md.-East. Shore,02/26/2011,63,73,Away,,-,"5,500"
Hampton,03/03/2011,72,83,Home,,-,"6,534"
Norfolk St.,03/09/2011,53,68,Neutral,"Winston-Salem, NC",-,"7,981"
