San Jose St.,11/12/2010,60,67,Home,,-,"1,357"
Washington,11/16/2010,72,98,Away,,-,"8,897"
Northwest (WA),11/18/2010,96,87,Home,,-,"1,127"
Boise St.,11/24/2010,54,83,Away,,-,"2,959"
Idaho,11/27/2010,60,70,Home,,-,"1,001"
Gonzaga,11/30/2010,57,86,Away,,-,"6,000"
New Hope Christian,12/04/2010,112,41,Home,,-,"1,105"
San Jose St.,12/12/2010,69,70,Away,,-,"1,253"
Seattle,12/15/2010,95,91,Home,,-,"1,015"
Nebraska,12/18/2010,42,72,Away,,-,"7,434"
South Dakota,12/20/2010,72,78,Away,,-,498
Sacramento St.,12/29/2010,88,79,Home,,1 OT,820
Northern Colo.,12/31/2010,73,75,Home,,-,"1,001"
Seattle,01/06/2011,51,60,Away,,-,"3,756"
Portland St.,01/08/2011,58,74,Away,,-,"1,252"
Montana,01/13/2011,47,66,Away,,-,"3,609"
Montana St.,01/16/2011,59,71,Away,,-,"3,337"
Northern Ariz.,01/20/2011,72,59,Home,,-,"1,024"
Sacramento St.,01/22/2011,55,57,Away,,-,855
Portland St.,01/27/2011,65,51,Home,,-,"1,025"
Idaho St.,01/29/2011,83,70,Home,,-,"1,027"
Northern Colo.,02/03/2011,53,63,Away,,-,"1,556"
Idaho St.,02/05/2011,69,67,Away,,-,"2,002"
Weber St.,02/12/2011,68,80,Home,,-,"1,122"
Northern Ariz.,02/16/2011,74,83,Away,,-,983
Cal St. Northridge,02/19/2011,59,68,Home,,-,"1,012"
Montana St.,02/24/2011,56,60,Home,,-,"1,038"
Montana,02/26/2011,59,55,Home,,1 OT,"1,736"
Weber St.,03/02/2011,75,59,Away,,-,"6,261"
Weber St.,03/05/2011,70,79,Away,,-,"3,683"
