Bryant,11/12/2010,71,57,Home,,-,"1,450"
Iona,11/13/2010,78,68,Home,,-,"1,561"
Kent St.,11/14/2010,69,66,Home,,-,"2,805"
Urbana,11/15/2010,83,49,Home,,-,"1,411"
La.-Lafayette,11/19/2010,60,55,Away,,-,"3,689"
Akron,11/24/2010,64,51,Away,,-,"2,716"
St. Bonaventure,11/27/2010,69,51,Home,,-,"2,214"
Robert Morris,11/29/2010,58,53,Home,,-,"1,841"
Green Bay,12/02/2010,83,75,Away,,-,"2,305"
Milwaukee,12/04/2010,82,59,Away,,-,"2,946"
West Va. Tech,12/07/2010,94,62,Home,,-,"2,011"
Sam Houston St.,12/11/2010,74,62,Away,,-,"1,198"
West Virginia,12/18/2010,63,74,Away,,-,"11,235"
South Fla.,12/22/2010,69,62,Home,,-,"4,711"
Loyola Chicago,12/30/2010,73,55,Home,,-,"4,044"
Ill.-Chicago,01/01/2011,83,59,Home,,-,"2,142"
Butler,01/07/2011,56,79,Away,,-,"7,071"
Valparaiso,01/09/2011,58,64,Away,,-,"3,776"
Youngstown St.,01/15/2011,61,51,Away,,-,"4,302"
Detroit,01/20/2011,81,69,Home,,-,"3,518"
Wright St.,01/22/2011,65,46,Home,,-,"4,615"
Ill.-Chicago,01/27/2011,63,49,Away,,-,"3,197"
Loyola Chicago,01/29/2011,81,70,Away,,-,"3,127"
Valparaiso,02/03/2011,76,65,Home,,-,"4,472"
Butler,02/05/2011,61,73,Home,,-,"8,490"
Detroit,02/07/2011,78,81,Away,,-,"2,356"
Youngstown St.,02/12/2011,86,76,Home,,-,"3,875"
Wright St.,02/16/2011,74,72,Away,,-,"5,768"
Old Dominion,02/20/2011,63,74,Away,,-,"8,328"
Milwaukee,02/24/2011,83,87,Home,,-,"3,449"
Green Bay,02/26/2011,64,57,Home,,-,"4,923"
Ill.-Chicago,03/01/2011,73,61,Home,,-,"1,161"
Wright St.,03/04/2011,73,59,Neutral,"Milwaukee, WI",-,"2,357"
Butler,03/05/2011,68,76,Neutral,"Milwaukee, WI",-,"7,431"
Vermont,03/15/2011,63,60,Home,,-,"1,472"
Col. of Charleston,03/19/2011,56,64,Home,,-,"2,077"
