Northwestern,11/12/2010,78,97,Home,,-,"4,001"
Bradley,11/16/2010,63,66,Away,,-,"7,646"
Cardinal Stritch,11/21/2010,81,57,Home,,-,667
Md.-East. Shore,11/24/2010,86,80,Away,,-,612
Boise St.,11/29/2010,51,80,Home,,-,694
DePaul,12/02/2010,84,86,Away,,-,"7,044"
Ill.-Chicago,12/14/2010,80,78,Home,,-,779
Temple,12/18/2010,74,84,Away,,-,"3,116"
Southern Ill.,12/22/2010,49,61,Away,,-,"4,946"
Missouri,12/27/2010,61,97,Away,,-,"10,776"
Utah Valley,12/31/2010,86,76,Home,,-,853
Iowa St.,01/03/2011,63,72,Away,,-,"11,469"
Ball St.,01/08/2011,70,75,Home,,-,"1,041"
Eastern Mich.,01/11/2011,71,69,Away,,-,490
Toledo,01/15/2011,64,54,Home,,-,"1,201"
Central Mich.,01/20/2011,64,66,Away,,-,"1,744"
Western Mich.,01/22/2011,80,82,Away,,-,"3,311"
Akron,01/26/2011,83,74,Home,,-,771
Buffalo,01/29/2011,52,63,Away,,-,"2,347"
Bowling Green,02/02/2011,70,73,Home,,1 OT,465
Ohio,02/05/2011,73,80,Away,,-,"6,879"
Miami (OH),02/09/2011,72,84,Away,,-,"1,652"
Kent St.,02/12/2011,77,84,Home,,-,"2,169"
Western Mich.,02/15/2011,65,77,Home,,-,557
Seattle,02/19/2011,48,60,Home,,-,"1,182"
Central Mich.,02/23/2011,58,64,Home,,-,692
Toledo,02/26/2011,75,70,Away,,1 OT,"4,747"
Eastern Mich.,03/02/2011,66,49,Home,,-,"1,231"
Ball St.,03/05/2011,57,67,Away,,-,"3,222"
Bowling Green,03/08/2011,54,74,Away,,-,"1,267"
