Fordham,11/12/2010,69,65,Away,,-,"2,244"
Rhode Island,11/16/2010,67,92,Away,,-,"4,711"
Sacred Heart,11/20/2010,81,67,Home,,-,"1,291"
St. Francis (NY),11/24/2010,67,63,Home,,-,437
New Hampshire,11/27/2010,66,70,Away,,-,885
Hartford,12/02/2010,46,58,Away,,-,"1,012"
Maine,12/04/2010,62,54,Away,,-,"1,240"
Providence,12/06/2010,64,91,Away,,-,"3,641"
Army,12/21/2010,86,88,Home,,-,"1,057"
Central Conn. St.,12/29/2010,51,67,Away,,-,"1,517"
Bryant,12/31/2010,84,71,Home,,-,"1,071"
American,01/03/2011,67,77,Away,,-,"1,059"
Lyndon St.,01/08/2011,88,55,Home,,-,708
Yale,01/15/2011,64,69,Home,,-,"1,115"
Quinnipiac,01/17/2011,87,78,Home,,-,829
Yale,01/22/2011,51,59,Away,,-,"1,826"
Princeton,01/28/2011,60,78,Away,,-,"2,330"
Penn,01/29/2011,78,80,Away,,1 OT,"3,346"
Columbia,02/04/2011,87,79,Home,,-,"1,124"
Cornell,02/05/2011,79,91,Home,,-,"1,477"
Dartmouth,02/11/2011,75,66,Away,,-,711
Harvard,02/12/2011,78,85,Away,,-,"1,377"
Penn,02/18/2011,62,70,Home,,-,"1,123"
Princeton,02/19/2011,75,65,Home,,-,"1,407"
Harvard,02/25/2011,68,74,Home,,-,"1,525"
Dartmouth,02/26/2011,100,76,Home,,-,"1,076"
Cornell,03/04/2011,66,75,Away,,-,"1,541"
Columbia,03/05/2011,74,91,Away,,-,"1,532"
