Villanova,11/16/2010,47,84,Away,,-,"6,500"
George Washington,11/17/2010,59,79,Neutral,"Philadelphia, PA",-,"6,500"
Boston U.,11/19/2010,37,58,Away,,-,947
Belmont,11/22/2010,74,102,Neutral,"Winston-Salem, NC",-,158
Wake Forest,11/23/2010,59,81,Away,,-,"3,418"
UC Irvine,11/27/2010,56,77,Home,,-,"1,586"
Niagara,12/03/2010,80,72,Home,,-,"2,018"
Canisius,12/05/2010,74,64,Home,,-,"1,615"
Rutgers,12/07/2010,48,64,Away,,-,"3,826"
Lehigh,12/10/2010,78,91,Home,,-,"1,717"
Vermont,12/12/2010,67,75,Away,,-,"2,148"
Holy Cross,12/19/2010,57,75,Home,,-,"1,369"
Penn,12/29/2010,66,57,Home,,-,"1,639"
Loyola Maryland,01/03/2011,67,83,Away,,-,408
Princeton,01/05/2011,57,68,Away,,-,"1,539"
Fairfield,01/07/2011,44,59,Home,,-,"1,629"
Manhattan,01/09/2011,65,59,Away,,-,759
Siena,01/14/2011,59,66,Home,,-,"2,074"
Iona,01/16/2011,41,79,Away,,-,"1,625"
Rider,01/20/2011,66,80,Away,,-,"1,420"
Loyola Maryland,01/22/2011,69,75,Home,,-,"2,257"
Saint Peter's,01/27/2011,53,85,Away,,-,523
Manhattan,01/30/2011,59,60,Home,,-,"2,242"
Canisius,02/04/2011,60,75,Away,,-,950
Niagara,02/06/2011,60,77,Away,,-,"1,187"
Saint Peter's,02/11/2011,54,66,Home,,-,"1,545"
Iona,02/13/2011,70,85,Home,,-,"1,690"
Fairfield,02/16/2011,54,61,Away,,-,"1,596"
New Hampshire,02/19/2011,58,49,Home,,-,"1,563"
Rider,02/25/2011,64,80,Home,,-,"1,639"
Siena,02/27/2011,73,81,Away,,-,"7,456"
Niagara,03/04/2011,73,61,Neutral,"Bridgeport, CT",-,"2,276"
Fairfield,03/05/2011,31,55,Away,,-,"5,235"
