Austin Peay,11/12/2010,62,64,Home,,-,"7,511"
Rockhurst,11/15/2010,72,45,Home,,-,"5,178"
Georgia,11/20/2010,59,61,Home,,-,"7,192"
Tennessee St.,11/23/2010,78,50,Home,,-,"5,384"
IUPUI,11/27/2010,58,55,Home,,-,"5,558"
Portland,11/30/2010,60,69,Away,,-,"1,343"
Duke,12/11/2010,47,84,Away,,-,"9,314"
Jacksonville,12/15/2010,69,64,Home,,-,"6,143"
Missouri St.,12/18/2010,65,81,Away,,-,"7,896"
Northeastern,12/22/2010,71,49,Neutral,"Cancun, MEX",-,256
Southern Miss.,12/23/2010,67,74,Neutral,"Cancun, MEX",-,582
Ole Miss,12/24/2010,61,69,Neutral,"Cancun, MEX",-,720
Bowling Green,01/01/2011,61,67,Home,,-,"6,754"
Dayton,01/05/2011,50,60,Home,,-,"7,621"
Temple,01/09/2011,53,57,Away,,-,"3,336"
Duquesne,01/12/2011,45,67,Away,,-,"2,422"
Saint Joseph's,01/15/2011,67,51,Home,,-,"6,908"
Fordham,01/19/2011,68,55,Away,,-,"1,257"
Rhode Island,01/26/2011,57,59,Home,,-,"6,004"
George Washington,01/29/2011,46,52,Away,,-,"2,050"
Massachusetts,02/02/2011,69,53,Home,,-,"4,086"
Xavier,02/05/2011,68,76,Away,,-,"10,250"
La Salle,02/09/2011,77,78,Home,,-,"5,364"
Richmond,02/12/2011,52,64,Away,,-,"6,398"
St. Bonaventure,02/16/2011,73,83,Away,,-,"3,264"
Charlotte,02/19/2011,61,56,Home,,-,"7,187"
Chicago St.,02/22/2011,90,52,Home,,-,"5,184"
Duquesne,02/26/2011,62,51,Home,,-,"7,438"
Dayton,03/02/2011,69,51,Away,,-,"12,658"
Xavier,03/05/2011,55,66,Home,,-,"7,268"
Rhode Island,03/08/2011,61,70,Away,,-,"2,434"
