Virginia Intermont,11/12/2010,82,65,Home,,-,"3,717"
Notre Dame,11/14/2010,51,72,Away,,-,"6,478"
UNC Wilmington,11/16/2010,64,69,Away,,1 OT,"3,374"
Southern Va.,11/18/2010,82,49,Home,,-,"1,241"
Texas Tech,11/21/2010,71,79,Away,,-,"8,856"
South Fla.,11/23/2010,43,60,Away,,-,"2,860"
Mississippi Val.,11/26/2010,64,58,Neutral,"South Padre Island, TX",-,257
Chicago St.,11/27/2010,67,65,Neutral,"South Padre Island, TX",1 OT,257
Presbyterian,12/02/2010,70,61,Home,,-,"1,507"
Winthrop,12/04/2010,75,72,Home,,-,"1,719"
George Mason,12/11/2010,54,84,Home,,-,"2,747"
William & Mary,12/18/2010,71,62,Home,,-,"1,124"
Hampton,12/22/2010,59,62,Away,,-,765
Union (KY),12/28/2010,84,47,Home,,-,"1,525"
Gardner-Webb,12/31/2010,64,62,Away,,1 OT,"1,540"
UNC Asheville,01/02/2011,59,55,Away,,-,767
Charleston So.,01/06/2011,68,54,Home,,-,848
Coastal Caro.,01/08/2011,67,70,Home,,-,"1,471"
High Point,01/13/2011,66,60,Away,,-,"1,602"
Radford,01/15/2011,61,53,Away,,-,884
VMI,01/20/2011,100,82,Home,,-,"4,488"
UNC Asheville,01/27/2011,83,81,Home,,1 OT,"4,349"
Gardner-Webb,01/29/2011,67,51,Home,,-,"3,920"
Coastal Caro.,02/03/2011,71,77,Away,,-,"1,039"
Charleston So.,02/05/2011,70,69,Away,,-,881
Radford,02/10/2011,79,71,Home,,-,"4,258"
High Point,02/12/2011,65,54,Home,,-,"5,296"
VMI,02/15/2011,69,79,Away,,-,"1,836"
Iona,02/19/2011,57,77,Home,,-,"4,931"
Winthrop,02/24/2011,56,61,Away,,-,"1,381"
Presbyterian,02/26/2011,66,73,Away,,-,702
High Point,03/01/2011,60,66,Home,,-,"1,965"
