Samford,11/12/2010,64,61,Home,,-,"1,729"
Buffalo,11/16/2010,64,53,Home,,-,"1,561"
Akron,11/20/2010,84,91,Away,,1 OT,"2,527"
Toledo,11/24/2010,73,67,Home,,-,"2,277"
Saint Francis (PA),11/27/2010,91,63,Home,,-,"2,502"
Milwaukee,12/02/2010,67,76,Away,,-,"2,533"
Green Bay,12/04/2010,59,74,Away,,-,"2,612"
Robert Morris,12/11/2010,60,90,Away,,-,"1,242"
Malone,12/13/2010,78,62,Home,,-,"1,202"
North Carolina St.,12/16/2010,50,67,Away,,-,"9,071"
Kent St.,12/21/2010,58,71,Away,,-,"3,450"
Ill.-Chicago,12/30/2010,71,69,Home,,-,"1,518"
Loyola Chicago,01/01/2011,53,83,Home,,-,"1,415"
Valparaiso,01/07/2011,55,79,Away,,-,"2,848"
Butler,01/09/2011,79,84,Away,,-,"5,789"
Wilberforce,01/11/2011,86,51,Home,,-,"1,087"
Cleveland St.,01/15/2011,51,61,Home,,-,"4,302"
Wright St.,01/20/2011,62,66,Home,,-,"1,585"
Detroit,01/22/2011,69,73,Home,,-,"4,803"
Loyola Chicago,01/27/2011,71,84,Away,,-,"2,211"
Ill.-Chicago,01/29/2011,61,83,Away,,-,"3,326"
Butler,02/03/2011,62,60,Home,,-,"3,047"
Valparaiso,02/05/2011,78,86,Home,,1 OT,"2,206"
Wright St.,02/07/2011,70,74,Away,,-,"3,361"
Cleveland St.,02/12/2011,76,86,Away,,-,"3,875"
Detroit,02/16/2011,79,91,Away,,-,"1,985"
Bowling Green,02/19/2011,83,76,Home,,-,"2,729"
Green Bay,02/24/2011,60,71,Home,,-,"1,445"
Milwaukee,02/26/2011,87,94,Home,,1 OT,"2,763"
Valparaiso,03/01/2011,71,80,Away,,-,"1,201"
