Lehigh,11/12/2010,70,56,Home,,-,"5,996"
Saint Joseph's,11/16/2010,66,57,Home,,-,"5,846"
Fairfield,11/19/2010,64,49,Home,,-,"4,177"
Central Conn. St.,11/22/2010,77,61,Home,,-,"4,196"
Ole Miss,11/26/2010,71,84,Away,,-,"6,564"
Furman,11/28/2010,70,49,Home,,-,"5,181"
Maryland,12/01/2010,39,62,Home,,-,"9,078"
Duquesne,12/04/2010,77,73,Home,,-,"5,853"
Mt. St. Mary's,12/07/2010,57,53,Home,,-,"5,154"
Virginia Tech,12/12/2010,69,79,Away,,-,"9,847"
Maine,12/21/2010,64,74,Home,,-,"4,174"
Indiana,12/27/2010,69,60,Away,,-,"14,952"
Michigan,01/02/2011,69,76,Away,,-,"11,771"
Purdue,01/05/2011,68,83,Home,,-,"5,342"
Michigan St.,01/08/2011,66,62,Home,,-,"8,564"
Illinois,01/11/2011,57,55,Home,,-,"6,353"
Ohio St.,01/15/2011,66,69,Away,,-,"18,809"
Purdue,01/19/2011,62,63,Away,,-,"14,123"
Iowa,01/26/2011,65,51,Home,,-,"6,625"
Wisconsin,01/29/2011,56,52,Home,,-,"14,292"
Illinois,02/01/2011,51,68,Away,,-,"14,996"
Michigan,02/06/2011,62,65,Home,,-,"8,302"
Michigan St.,02/10/2011,57,75,Away,,-,"14,797"
Northwestern,02/13/2011,65,41,Home,,-,"11,239"
Minnesota,02/17/2011,66,63,Home,,-,"8,446"
Wisconsin,02/20/2011,66,76,Away,,-,"17,230"
Northwestern,02/24/2011,66,52,Away,,-,"4,918"
Ohio St.,03/01/2011,61,82,Home,,-,"15,403"
Minnesota,03/06/2011,66,63,Away,,-,"14,625"
Indiana,03/10/2011,61,55,Neutral,"Indianapolis, IN",-,"16,264"
Wisconsin,03/11/2011,36,33,Neutral,"Indianapolis, IN",-,"18,381"
Michigan St.,03/12/2011,61,48,Neutral,"Indianapolis, IN",-,"18,377"
Ohio St.,03/13/2011,60,71,Neutral,"Indianapolis, IN",-,"15,770"
Temple,03/17/2011,64,66,Neutral,"Tucson, AZ",-,"10,101"
