Texas A&M,11/12/2010,56,88,Away,,-,"7,010"
Houston,11/14/2010,68,88,Away,,-,"2,419"
Purdue,11/17/2010,48,103,Away,,-,"14,123"
Colorado,11/23/2010,51,91,Away,,-,"2,778"
Denver,11/24/2010,51,69,Away,,-,"1,132"
Southern Miss.,12/01/2010,71,100,Away,,-,"3,203"
Kansas St.,12/06/2010,55,89,Away,,-,"12,528"
Nebraska,12/08/2010,57,78,Away,,-,"7,646"
South Ala.,12/21/2010,76,86,Away,,-,"1,657"
Ole Miss,12/30/2010,62,100,Away,,-,"4,830"
Prairie View,01/04/2011,66,68,Home,,1 OT,"1,193"
Texas Southern,01/06/2011,66,79,Home,,-,635
Jackson St.,01/08/2011,64,90,Away,,-,"2,403"
Grambling,01/10/2011,75,73,Away,,-,532
Mississippi Val.,01/15/2011,70,87,Home,,-,500
Ark.-Pine Bluff,01/17/2011,74,81,Home,,-,"1,000"
Alabama A&M,01/22/2011,55,64,Away,,-,"1,463"
Alabama St.,01/24/2011,68,81,Away,,-,"1,457"
Southern U.,01/29/2011,70,63,Home,,-,"1,300"
Jackson St.,02/05/2011,81,75,Home,,-,"1,215"
Grambling,02/07/2011,60,61,Home,,-,907
Mississippi Val.,02/12/2011,83,91,Away,,-,"3,203"
Ark.-Pine Bluff,02/14/2011,62,72,Away,,-,"3,187"
Alabama A&M,02/19/2011,68,70,Home,,-,"1,537"
Alabama St.,02/21/2011,53,62,Home,,-,515
Southern U.,02/26/2011,83,74,Away,,-,978
Prairie View,03/03/2011,77,96,Away,,-,"3,979"
Texas Southern,03/05/2011,68,79,Away,,-,"1,005"
