East Tenn. St.,11/15/2010,50,39,Home,,-,"4,883"
Ole Miss,11/17/2010,61,77,Away,,-,"5,721"
Reinhardt,11/20/2010,84,70,Home,,-,"3,294"
Stanford,11/25/2010,55,52,Neutral,"Anaheim, CA",-,"2,089"
UNLV,11/26/2010,55,69,Neutral,"Anaheim, CA",-,"2,467"
Oklahoma St.,11/28/2010,49,66,Neutral,"Anaheim, CA",-,"2,497"
Eastern Ky.,12/02/2010,74,72,Away,,-,"3,100"
Morehead St.,12/04/2010,65,75,Away,,-,"4,036"
Chattanooga,12/11/2010,73,65,Away,,-,"3,139"
Bethel (TN),12/15/2010,94,52,Home,,-,"1,816"
Western Ky.,12/18/2010,69,60,Home,,-,"5,667"
UT Martin,12/21/2010,66,54,Away,,-,"3,463"
SIU Edwardsville,12/30/2010,71,46,Home,,-,"2,793"
Tennessee St.,01/06/2011,64,53,Home,,-,"3,203"
Austin Peay,01/08/2011,64,66,Home,,-,"4,872"
Jacksonville St.,01/13/2011,71,62,Away,,-,"2,112"
Tennessee Tech,01/15/2011,92,85,Away,,-,"2,520"
Eastern Ill.,01/20/2011,60,61,Home,,-,"2,556"
Southeast Mo. St.,01/22/2011,96,58,Home,,-,"4,830"
SIU Edwardsville,01/26/2011,67,61,Away,,-,"1,512"
UT Martin,01/29/2011,92,75,Home,,-,"5,061"
Tennessee St.,02/03/2011,74,65,Away,,-,"6,183"
Austin Peay,02/05/2011,67,58,Away,,-,"4,843"
Eastern Ill.,02/07/2011,66,53,Away,,-,835
Tennessee Tech,02/10/2011,55,44,Home,,-,"3,167"
Jacksonville St.,02/12/2011,60,59,Home,,-,"3,926"
Southeast Mo. St.,02/16/2011,57,64,Away,,-,"1,794"
Evansville,02/19/2011,72,47,Home,,-,"4,024"
Morehead St.,02/24/2011,70,62,Home,,-,"6,096"
Eastern Ky.,02/26/2011,66,56,Home,,-,"4,739"
Tennessee Tech,03/04/2011,59,64,Neutral,"Nashville, TN",-,"3,592"
Missouri St.,03/15/2011,76,89,Away,,-,"5,089"
