St. Francis (NY),11/12/2010,79,49,Home,,-,"3,740"
Yale,11/18/2010,67,75,Home,,-,"3,813"
Holy Cross,11/22/2010,69,54,Home,,-,"3,672"
Texas A&M,11/25/2010,67,65,Neutral,"Lake Buena Vista, FL",-,"3,018"
Wisconsin,11/26/2010,55,65,Neutral,"Lake Buena Vista, FL",-,"3,229"
California,11/28/2010,68,46,Neutral,"Lake Buena Vista, FL",-,"2,231"
Indiana,12/01/2010,88,76,Home,,-,"5,329"
Massachusetts,12/04/2010,76,71,Neutral,"Boston, MA",-,"10,642"
Providence,12/08/2010,88,86,Home,,-,"5,462"
Maryland,12/12/2010,79,75,Away,,-,"15,851"
Bryant,12/19/2010,93,77,Home,,-,"5,126"
Bucknell,12/22/2010,84,80,Home,,-,"4,116"
Rhode Island,12/29/2010,65,67,Away,,-,"6,395"
South Carolina,01/01/2011,85,70,Away,,-,"8,658"
Harvard,01/05/2011,69,78,Home,,-,"4,129"
Georgia Tech,01/08/2011,86,75,Home,,-,"6,516"
North Carolina St.,01/11/2011,75,66,Home,,-,"3,652"
Miami (FL),01/15/2011,71,72,Away,,-,"6,107"
Virginia,01/19/2011,70,67,Home,,-,"4,628"
Florida St.,01/22/2011,51,67,Away,,-,"11,604"
Duke,01/27/2011,68,84,Away,,-,"9,314"
North Carolina,02/01/2011,74,106,Home,,-,"7,883"
Virginia Tech,02/05/2011,58,56,Home,,-,"6,328"
Clemson,02/08/2011,69,77,Away,,-,"8,925"
Maryland,02/12/2011,76,72,Home,,-,"8,606"
North Carolina,02/19/2011,46,48,Away,,-,"21,159"
Miami (FL),02/23/2011,64,73,Home,,-,"6,138"
Virginia,02/26/2011,63,44,Away,,-,"10,747"
Virginia Tech,03/01/2011,76,61,Away,,-,"9,684"
Wake Forest,03/06/2011,84,68,Home,,-,"8,606"
Wake Forest,03/10/2011,81,67,Neutral,"Greensboro, NC",-,"23,381"
Clemson,03/11/2011,47,70,Neutral,"Greensboro, NC",-,"23,381"
McNeese St.,03/15/2011,82,64,Away,,-,"5,035"
Northwestern,03/19/2011,67,85,Home,,-,"2,765"
