Saint Peter's,11/13/2010,55,30,Home,,-,"1,078"
Kent St.,11/16/2010,59,62,Away,,-,"1,496"
Duquesne,11/19/2010,69,63,Home,,-,"1,846"
Pittsburgh,11/23/2010,53,74,Away,,-,"10,121"
Cleveland St.,11/29/2010,53,58,Away,,-,"1,841"
LIU Brooklyn,12/02/2010,70,69,Away,,-,957
St. Francis (NY),12/04/2010,63,65,Away,,-,630
West Virginia,12/07/2010,49,82,Away,,-,"6,443"
Youngstown St.,12/11/2010,90,60,Home,,-,"1,242"
Appalachian St.,12/18/2010,66,71,Away,,-,"1,062"
Arizona,12/22/2010,56,82,Away,,-,"13,982"
Morgan St.,12/30/2010,66,67,Away,,-,872
Ohio,01/02/2011,79,76,Away,,1 OT,"3,338"
Wagner,01/06/2011,78,83,Away,,1 OT,903
Mt. St. Mary's,01/08/2011,51,48,Away,,-,"1,003"
Fairleigh Dickinson,01/13/2011,83,65,Home,,-,"1,078"
Monmouth,01/15/2011,60,57,Home,,-,847
LIU Brooklyn,01/20/2011,67,83,Home,,-,"1,013"
St. Francis (NY),01/22/2011,54,51,Home,,-,"1,145"
Quinnipiac,01/27/2011,61,69,Away,,-,"2,326"
Sacred Heart,01/29/2011,75,84,Away,,-,"1,210"
Bryant,02/03/2011,91,38,Home,,-,911
Central Conn. St.,02/05/2011,58,80,Home,,-,"1,156"
Saint Francis (PA),02/09/2011,78,68,Home,,-,873
Saint Francis (PA),02/12/2011,78,73,Away,,-,"1,482"
Fairleigh Dickinson,02/17/2011,74,50,Away,,-,"1,028"
Monmouth,02/19/2011,62,60,Away,,-,"2,747"
Mt. St. Mary's,02/24/2011,65,57,Home,,-,"1,157"
Wagner,02/26/2011,66,49,Home,,-,"1,287"
Wagner,03/03/2011,78,74,Home,,-,"1,346"
Quinnipiac,03/06/2011,64,62,Away,,-,"2,961"
LIU Brooklyn,03/09/2011,82,85,Away,,1 OT,"1,700"
